Testament,Book,Chapter,Verse,Content
"Old","1","5","22","Na Enok woo Metusela no akyi no, ɔne Nyankopɔn nantewee mfirihyia ahasa, na ɔsan woo mmammarima ne mmabea."
"Old","1","5","23","Na Enok nna nyinaa si mfe ahasa aduosia anum."
"Old","1","5","24","Na Enok ne Nyankopɔn nantewee; na wanhu no efisɛ Onyankopɔn faa no kɔe."
"Old","1","5","25","Na Metusela dii mfirihyia ɔha aduɔwɔtwe ason na ɔwoo Lamek."
"Old","1","5","26","Na Metusela woo Lamek no akyi no, odii mfe ahansɔn aduɔwɔtwe abien, na ɔwoo mmammarima ne mmabea."
"Old","1","5","27","Na Metusela nna nyinaa si mfe ahankron aduosia akron, na owui."
"Old","1","5","28","Na Lamek dii mfirihyia ɔha aduɔwɔtwe abien na ɔwoo ɔbabarima,"
"Old","1","5","29","na ɔtoo no din Noa, na ɔkae sɛ: Oyi na ɔbɛkyekye yɛn werɛ wɔ yɛn nnwuma ne yɛn nsa ano brɛ mu wɔ asase a AWURADE adome no so."
"Old","1","5","30","Na Lamek woo Noa no akyi no, odii mfe ahanum aduɔkron anum, na ɔsan woo mmammarima ne mmabea."
"Old","1","5","31","Na Lamek nna nyinaa si mfirihyia ahansɔn aduɔsɔn asɔn, na owui."
"Old","1","5","32","Na Noa dii mfirihyia ahannum, na Noa woo Sem, Ham ne Yafet."
"Old","1","6","1","Na nnipa fii ase redɔɔso wɔ asase so na wɔwoo mmabea maa wɔn no,"
"Old","1","6","2","Onyankopɔn mma huu nnipa mmabea sɛ wɔn ho yɛ fɛ, na wɔwarewaree wɔn mu biara a wɔpɛ."
"Old","1","6","3","Na AWURADE kae sɛ: Me honhom rentena onipa mu nkosi daa, efisɛ wɔyɛ ɔhonam, enti wɔn nna nyɛ mfe ɔha aduonu."
"Old","1","6","4","Nna no mu na abran akɛse wɔ asase so, na akyiri yi nso a Onyankopɔn mma kɔɔ nnipa mmabea ho na wɔwoo mma maa wɔn no, eyinom ne abirempɔn a wɔwɔ din fi tete."
"Old","1","6","5","Na AWURADE hui sɛ nnipa bɔne dɔɔso pii wɔ asase so, na wɔn komam adwene nyinaa yɛ bɔne nko daa nyinaa."
"Old","1","6","6","Na AWURADE nuu ne ho sɛ, ɔyɛɛ onipa wɔ asase so, na ɛyɛɛ no yaw ne komam."
"Old","1","6","7","Na AWURADE kae sɛ: Mɛpopa nnipa a mabɔ wɔn no mafi asase ani, efi onipa so kosi ntɔteboa ne mmoa a wɔwea ne wim nnomaa so, efisɛ manu me ho sɛ meyɛɛ wɔn."
"Old","1","6","8","Na Noa de, onyaa ɔdom wɔ AWURADE anim."
"Old","1","6","9","Eyi ne Noa ho asɛm: Noa yɛ onipa trenee a ɔyɛ pɛ, wɔ ne bere so nnipa mu. Noa ne Onyankopɔn na ɛnantewee."
"Old","1","6","10","Na Noa woo mmabanin baasa, Sem, Ham ne Yafet."
"Old","1","6","11","Na asase asɛe wɔ Onyankopɔn anim, na awurukasɛm ahyɛ asase so ma."
"Old","1","6","12","Na Onyankopɔn huu asase, na hwɛ, asɛe, efisɛ nnipa nyinaa asɛe wɔn akwan wɔ asase so."
"Old","1","6","13","Na Onyankopɔn ka kyerɛɛ Noa sɛ: Abɔde nyinaa awiei aba wɔ m'anim, efisɛ wɔn awurukasɛm ahyɛ asase so ma, na hwɛ, mɛsɛe wɔn ne asase."
"Old","1","6","14","Fa ɔwawa yɛ adaka, na yɛ mpia wɔ adaka no mu, na fa ama tare emu ne ɛho."
"Old","1","6","15","Na sɛnea yɛ no ni: Ne ntwemu basafa ɔha aduonum, ne trɛw basafa aduonum anum, ne korɔn basafa dunum."
"Old","1","6","16","Yɛ adaka no ho mfɛnsere, enkosi sɛ aka basafa biako na adu soro, na si adaka no ano pon ne nkyɛn mu, na yɛ nsɛmso abiɛsa, nea edi ase, nea edi ntam ne nea edi soro."
"Old","1","6","17","Na hwɛ, mede nsuyiri mɛba asase so mabɛsɛe abɔde a nkwa home wɔ mu nyinaa ɔsoro ase; asase so ade nyinaa rebewuwu."
"Old","1","6","18","Na me ne wo bɛpam ato hɔ, na woakɔ adaka no mu, wo, ne wo mma, ne wo yere, ne wo mma yerenom."
"Old","1","6","19","Na fa ade a ɛte ase nyinaa, ɔhonam nyinaa mu abien abien, onini ne ɔbere, kɔ adaka no mu, na wonnya nkwa nka wo ho."
"Old","1","6","20","Nnomaa, sɛnea wɔn su te, ne ntɔteboa, sɛnea wɔn su te, ne mmoa a wɔwea asase so nyinaa, sɛnea wɔn su te, wɔn nyinaa mu abien abien mmra wo nkyɛn, na wɔanya nkwa."
"Old","1","6","21","Na wo de, boaboa aduan a wodi nyinaa bi ano kɔ mu, na ayɛ wo ne wɔn aduan."
"Old","1","6","22","Na Noa yɛɛ sa; sɛnea Onyankopɔn hyɛɛ no no nyinaa pɛpɛɛpɛ, saa ara na ɔyɛe."
"Old","1","7","1","Na AWURADE ka kyerɛɛ Noa sɛ: Wo ne wo fi nyinaa, monkɔ adaka no mu, efisɛ wo na mahu wo ɔtreneeni m'anim bere yi mu."
"Old","1","7","2","Mmoa a wɔn ho tew nyinaa mu, fa ason asɔn, anini ne abere. Na mmoa a wɔn ho ntew mu, fa abien abien, onini ne ɔbere;"
