Testament,Book,Chapter,Verse,Content
"New","40","5","19","Yen ran toŋ bi toŋ de keelooŋ thiike dhoŋ ku bi kɔc ya wɛɛt ne ye, yeneka bi ya cɔɔl kethi ne ceŋ nhialic: ku ran bi ke ya loi ku weet en ke kɔc, yeneka bi cɔɔl di t ne ceŋ nhialic."
"New","40","5","20","We ya yɔɔk, Ya na ci luɔi lajiŋduɔn cii luɔi lajiŋ de dugɛɛr ku Parithai wan, ke we ce kɔn lɔ ne ceŋ nhialic."
"New","40","5","21","We ci wel eke luel kɔc thɛɛr ke piŋ, Yi duɔne ran dɛ nɛk abi thou; ku ran bi ran dɛ nɔ k abi tɔ ke tir yine luk."
"New","40","5","22","We ya yɔɔk, Ya ran ye ɣok ke manhe abi tɔ ke tir yine luk: ku ran bi manhe yɔɔk, Ye Raka, abi tɔ ke tir yine roordi t; ku ran luel en, Ye yin ci yuiiu, abi tɔ ke tir yine giɛna de mac."
"New","40","5","23","Na laare miɔcdu te de kan de ko c ku caathe yinom ne aterduɔn we wanmuuth,"
"New","40","5","24","ke yin nyaaŋe miɔ c du ne kat lɔɔm, ku lɔɔr ba kan lɔ mat we wanmuuth, ku jɔl lɔ dhu k jɔl miɔ c du gam."
"New","40","5","25","Ma t e we ran nɔŋ we ater ke we ŋoot ke we cath dholi c; kɛlke ran de ater bi yi yiɛn dulu k, ku bi dulu k yi yiɛn bɛny de rem, ku bi yi cua t ɣon de dom."
"New","40","5","26","Yin ya yɔɔk neyi c, Ya yin ci bi puɔl te ken yin cut agut malim."
"New","40","5","27","Aca k piŋ ne ci luel, Ya duɔne lɔ we tiŋ de ran dɛ:"
"New","40","5","28","ku we yɔɔkke, ya raan ebɛn ye tiik oi ne kɔɔr rɛɛc de guɔ p ee ya thok ne lɔ ke ye ne yepiɔu."
"New","40","5","29","Na cɔ k nyin cuecdu yi kɔ th, ke tu k bei, ku cua t e wei: aŋuan bi baŋ toŋ de yiguɔ p liu, ku ci yi bi cua t guɔ p ebɛn ne giɛnaic."
"New","40","5","30","Na cɔ k ciɛn cuecdu yi kɔ th, ke teem bei, ku cua t e wei; aŋuan bi baŋ toŋ de yiguɔ p liu, ku ci yi bi cua t guɔ p ebɛn ne giɛnaic."
"New","40","5","31","Ee bɛɛr luel eya, Ya ran bi tiŋde puɔl, ke ne gɛɛr waragaŋ de puɔ k:"
"New","40","5","32","ku we yɔɔkke, Ya raan ebɛn pɛl tiŋde, ku ken kor, acɔ k tiik ye abal: ku ran beer ye thiak te cen puɔ k ke moc ee ya muɔny maka p."
"New","40","5","33","Aca k bɛɛr piŋ ne ci lɛ k keek thɛɛr, Ya duɔne rɔ t ye kueeŋ te jiɛi yin, ku kueeŋdu enɔŋ Bɛnydit aba ya loi:"
"New","40","5","34","ku yin yɔɔk, Ya du k rɔ t ye kan kueeŋ; ne nhial, yenekee thony de Nhialic;"
"New","40","5","35","ne piny, yenekee dukɛn de yecok; ne Jeruthalem, yenekee pan de Meleŋ dit."
"New","40","5","36","Ku du k rɔ t ye kan kueeŋ ne yinom, ne ke cin nhiɛm tok ye leu ne wel ne ɣer ku ne col."
"New","40","5","37","Yaka jam, wuɔ Oo, oo; ku, wuɔ Aa, aa: ke juɛ k ne ne keekake yi c e ke ke de kerac."
"New","40","5","38","We ci ke ci luel piŋ, Ya nyin ne nyin, ku le c ne le c:"
"New","40","5","39","ku we yɔɔkke, Ya duɔke ye teer wene rɛɛc: ku raan ebɛn ran ye gem cuecdu maŋ, ke bɛɛre wɛl gem ciɛm eya."
"New","40","5","40","Ku na nɔŋ raan piɔu lɔ te de luk ke yin, ku loom alanhdun de yikɔu, ke ne beer alanh diitdun de kɔu laar eya."
"New","40","5","41","Ku raan ebɛn bi yi cɔ k ruɛ c ye ne mail tok, ke yin lɔ we ye ne mail keerou."
"New","40","5","42","Ye raan yiɛn ke ye ŋal yin, ku duɔne yikɔu ye wɛl ran yui t yin."
"New","40","5","43","We ci ke ci luel piŋ, Ya ye ran rɛɛr ke yi nhiar, ku ye ran nɔŋ we ater maan:"
"New","40","5","44","ku we yɔɔk keek, Ya yaka kɔ c nɔŋ we ke ater nhiar, ku yaka lɔŋ ne kɔ c ye we cien, ku yaka pia th luɔi ka ye we maan, ku yaka lɔŋ ne kɔ c ye we luɔi rɛɛc ku yiki we ŋe t;"
"New","40","5","45","ba k ya wɛɛt ke Wuɔrduɔn tɔ nhial: yen man ye akɔl cɔ k nhe th ne kɔ c rac ku kɔ c piath, ku yee deŋ cɔ k tueny ne kɔ c lajik ku kɔ c ce lajik."
"New","40","5","46","Na yaka kɔ c ye we nhiar nhiar, ke ariɔmduɔn ye kan ŋo? Cii dujueer ye loi yila?"
"New","40","5","47","Ku na yaka watmɛthkuɔn muɔth kepɛ c, ke we war luɔi de kɔc kɔk ne ŋo? Cii Juurkɔk ye loi yiya?"
